# Numero de nodos n =32+1
# [k],[x_k],[f(x_k)],[P_f(x_k)],[|f(x_k)-P_f(x_k)|] 
42 -0.527 0.1258934501 0.1254151128 0.000478337243
43 -0.516 0.130609686 0.1298266749 0.0007830111183
44 -0.505 0.1355817304 0.1346268138 0.0009549165366
45 -0.494 0.1408272191 0.1398646352 0.0009625839183
46 -0.483 0.1463652031 0.1455622723 0.0008029308172
47 -0.472 0.1522162689 0.1517149899 0.0005012790091
48 -0.461 0.1584026675 0.1582959606 0.0001067068914
49 -0.45 0.1649484536 0.1652647777 0.0003163240431
50 -0.439 0.1718796327 0.1725782326 0.0006985998651
51 -0.428 0.1792243172 0.1802016159 0.0009772987518
52 -0.417 0.1870128899 0.1881187977 0.00110590782
53 -0.406 0.1952781738 0.1963396032 0.001061429472
54 -0.395 0.2040556052 0.2049034618 0.0008478566001
55 -0.384 0.2133834073 0.2138788912 0.0004954838701
56 -0.373 0.2233027595 0.2233590061 5.624668242E-05
57 -0.362 0.2338579547 0.2334538063 0.0004041484051
58 -0.351 0.2450965374 0.2442804433 0.0008160940492
59 -0.34 0.2570694087 0.2559529237 0.001116485081
60 -0.329 0.2698308835 0.2685727465 0.001258136983
61 -0.318 0.283438678 0.2822218129 0.001216865141
62 -0.307 0.2979538023 0.2969585865 0.0009952157587
63 -0.296 0.313440321 0.3128180029 0.0006223180943
64 -0.285 0.3299649412 0.3298150674 0.0001498738396
65 -0.274 0.3475963711 0.3479515307 0.0003551595682
66 -0.263 0.3664043822 0.367224552 0.0008201698251
67 -0.252 0.3864584944 0.3876359186 0.001177424201
68 -0.241 0.4078261845 0.4092002223 0.001374037857
69 -0.23 0.4305705059 0.4319504344 0.001379928504
70 -0.219 0.4547469901 0.4559395506 0.001192560474
71 -0.208 0.4803996925 0.4812373961 0.0008377035493
72 -0.197 0.5075562436 0.507922221 0.0003659774595
73 -0.186 0.5362217813 0.5360673378 0.0001544434789
74 -0.175 0.5663716814 0.5657236756 0.0006480057682
75 -0.164 0.5979430758 0.5968996907 0.001043385158
76 -0.153 0.6308252772 0.6295405095 0.001284767697
77 -0.142 0.6648494116 0.663508445 0.00134096664
78 -0.131 0.6997778205 0.6985670798 0.001210740703
79 -0.12 0.7352941176 0.7343709469 0.0009231707343
80 -0.109 0.770995162 0.7704624595 0.0005327024837
81 -0.098 0.8063865817 0.8062771891 0.000109392648
82 -0.087 0.8408837688 0.8411579 0.0002741311935
83 -0.076 0.8738203425 0.8743769964 0.0005566539021
84 -0.065 0.9044657999 0.9051662792 0.0007004793109
85 -0.054 0.9320533134 0.932752229 0.0006989155374
86 -0.043 0.9558173433 0.9563944815 0.0005771381616
87 -0.032 0.9750390016 0.9754248013 0.000385799728
88 -0.021 0.9890952251 0.9892837254 0.0001885002294
89 -0.01 0.9975062344 0.9975521495 4.591510053E-05
90 0.001 0.9999750006 0.9999754693 4.686564433E-07
91 0.012 0.9964129135 0.9964784292 6.551568198E-05
92 0.023 0.9869476178 0.9871695371 0.0002219193434
93 0.034 0.9719117504 0.9723347029 0.0004229524743
94 0.045 0.9518143962 0.9524205926 0.0006061963855
95 0.056 0.9272997033 0.928008978 0.0007092747305
96 0.067 0.8990986536 0.8997840402 0.000685386642
97 0.078 0.8679802101 0.8684950937 0.0005148836069
98 0.089 0.8347071221 0.8349174929 0.0002103707276
99 0.1 0.8 0.7998145454 0.0001854546396
100 0.111 0.7645113817 0.7639030735 0.000608308143
101 0.122 0.7288098535 0.7278248724 0.0009849811152
102 0.133 0.6933730867 0.6921257322 0.001247354514
103 0.144 0.6585879874 0.6572429925 0.001344994846
104 0.155 0.6247559547 0.6235018342 0.001254120517
105 0.166 0.5921013678 0.5911197673 0.0009816004591
106 0.177 0.5607817297 0.5602181049 0.0005636248214
107 0.188 0.5308982799 0.530838687 5.959288081E-05
108 0.199 0.5025062499 0.5029637787 0.0004575287343
109 0.21 0.4756242568 0.4765369414 0.0009126845443
110 0.221 0.4502425682 0.4514827709 0.00124020269
111 0.232 0.4263301501 0.427723692 0.001393541946
112 0.243 0.4038405234 0.4051924674 0.001351944009
113 0.254 0.3827165219 0.3838396546 0.001123132708
114 0.265 0.3628940803 0.3636358767 0.0007417963684
115 0.276 0.3443051921 0.3445693802 0.000264188032
116 0.287 0.3268801739 0.3266398797 0.0002402942008
117 0.298 0.3105493618 0.3098500715 0.0006992903406
118 0.309 0.2952443516 0.2941963986 0.00104795301
119 0.32 0.2808988764 0.2796606504 0.001238226039
120 0.331 0.2674494019 0.266203778 0.001245623932
121 0.342 0.2548355037 0.2537629373 0.001072566336
122 0.353 0.243000079 0.2422522736 0.0007478053989
123 0.364 0.2318894351 0.2315674038 0.0003220312868
124 0.375 0.2214532872 0.2215930069 0.0001397196861
125 0.386 0.2116446909 0.2122124616 0.0005677707274
126 0.397 0.2024199303 0.2033181553 0.0008982249904
127 0.408 0.1937383757 0.1948209522 0.001082576475
128 0.419 0.1855623234 0.1866573987 0.001095075248
129 0.43 0.1778568253 0.1787935329 0.0009367076012
130 0.441 0.1705895147 0.1712246386 0.0006351238456
131 0.452 0.1637304342 0.1639708685 0.0002404342856
132 0.463 0.1572518664 0.1570692848 0.0001825815744
133 0.474 0.1511281718 0.1505634357 0.0005647360565
134 0.485 0.1453356345 0.1444920168 0.0008436176403
135 0.496 0.139852316 0.1388783794 0.0009739365418
136 0.507 0.1346579184 0.1337226007 0.0009353176495
137 0.518 0.1297336568 0.128997506 0.0007361507666
138 0.529 0.1250621403 0.1246494615 0.000412678713
139 0.54 0.1206272618 0.1206040109 2.325085501E-05
140 0.551 0.1164140966 0.1167756093 0.0003615127508
141 0.562 0.1124088084 0.1130799505 0.0006711421579
142 0.573 0.1085985627 0.1094468151 0.0008482524119
143 0.584 0.1049714478 0.1058311145 0.0008596667391
144 0.595 0.1015164012 0.1022199408 0.0007035396046
145 0.606 0.09822314334 0.09863398728 0.0004108439451
146 0.617 0.09508211529 0.09512262247 4.050717988E-05
147 0.628 0.092084423 0.09175306898 0.000331354018
148 0.639 0.08922178528 0.08859535733 0.0006264279539
149 0.65 0.08648648649 0.08570577546 0.000780711026
150 0.661 0.08387133299 0.08311216839 0.0007591645982
151 0.672 0.08136961333 0.08080446452 0.0005651488141
152 0.683 0.07897506165 0.07873310018 0.0002419614676
153 0.694 0.07668182411 0.07681660017 0.0001347760594
154 0.705 0.0744844281 0.07495762623 0.0004731981281
155 0.716 0.07237775397 0.07306466737 0.0006869134014
156 0.727 0.07035700905 0.0710746826 0.0007176735491
157 0.738 0.06841770377 0.06897094319 0.0005532394239
158 0.749 0.06655562969 0.06679052699 0.0002348973026
159 0.76 0.06476683938 0.06461766927 0.0001491701106
160 0.771 0.06304762775 0.06256242076 0.0004852069983
161 0.782 0.06139451501 0.06072831412 0.0006662008935
162 0.793 0.05980423085 0.05917703633 0.00062719452
163 0.804 0.05827369991 0.0579011152 0.0003725847121
164 0.815 0.0568000284 0.05681589836 1.5869955E-05
165 0.826 0.05538049167 0.05577848041 0.0003979887383
166 0.837 0.0540125228 0.05463342839 0.0006209055839
167 0.848 0.05269370205 0.05327432173 0.0005806196841
168 0.859 0.05142174703 0.05169927412 0.0002775270955
169 0.87 0.0501945037 0.05003254441 0.0001619592894
170 0.881 0.04900993799 0.04848875379 0.0005211841978
171 0.892 0.04786612801 0.04727553343 0.0005905945872
172 0.903 0.0467612569 0.04646429362 0.0002969632779
173 0.914 0.04569360609 0.04589763162 0.0002040255287
174 0.925 0.0446615492 0.04522289565 0.0005613464563
175 0.936 0.04366354618 0.04410903812 0.0004454919412
176 0.947 0.04269813804 0.04258204546 0.000116092582
177 0.958 0.04176394185 0.04120413165 0.000559810195
178 0.969 0.04085964609 0.04064878001 0.0002108660831
179 0.98 0.0399840064 0.04051095686 0.0005269504617
180 0.991 0.03913584148 0.03898272327 0.0001531182128
